Reviewed by,Notes,"Score (-1=copyright, ?=questionable, 0=unrelated, 1=poor, 2=average, 3=good, 4=great, 5=pro, Approved=assume okay given past videos)",In playlist on anyTVgames?,YouTube views,User,Country Code,Country Name,Video_Link,Video_Offer,Video_Clicks
Sohaib,,Approved,,145,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=mFElJapvG48,Ghost Recon,3
Sohaib,,Approved,,145,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=9AYDEVvEmEE,RaiderZ,2
Sohaib,,Approved,,138,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=5yAyAvmpj-4,Path of Exile,1
Sohaib,,Approved,,136,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=mVRtJISzryA,Ghost Recon,4
Sohaib,,Approved,,136,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=FrnjoYO1Dng,League of Legends,1
Sohaib,,Approved,,134,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=TwyoLjsWw24,Panzar,1
Sohaib,,Approved,,105,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=n8lDu3Zyhlc,Dynasty Warriors,1
Sohaib,,Approved,,97,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=W3565qj1mcE,Divine Souls,8
Sohaib,,Approved,,80,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=siZ0n2tWLNE,Divine Souls,9
Sohaib,,Approved,,79,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=rZAy7oD7aMs,Ghost Recon,4
Sohaib,,Approved,,57,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=moe1dYkuuHI,Dynasty Warriors,1
Sohaib,,Approved,,45,Better Gamer Zone,,,www.youtube.com/watch?v=_3OuC_TH9Og,Ghost Recon,1
Sohaib,,Approved,,38,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=5_Gw1u3tG7Y,Archeblade,1
Sohaib,,Approved,,38,Better Gamer Zone,UK,United Kingdom,www.youtube.com/watch?v=8fllQmnHTEM,Ghost Recon,1
Sohaib,,Approved,,120,Bill Doulgaridis,GR,Greece,www.youtube.com/watch?v=GtDczhCp1uA,Elsword,13
Sohaib,,Approved,,71,Bill Doulgaridis,GR,Greece,www.youtube.com/watch?v=zQ0bO_-hiuE,Amnesia,1
Sohaib,,Approved,,70,Bill Doulgaridis,GR,Greece,www.youtube.com/watch?v=6rsE3Lmn9yI,Amnesia,3
Sohaib,,Approved,,67,Bill Doulgaridis,GR,Greece,www.youtube.com/watch?v=Mz5knI5V-y0,Amnesia,3
Sohaib,,Approved,,63,Bill Doulgaridis,GR,Greece,www.youtube.com/watch?v=KPOZ5wO9KIA,Amnesia,1
Sohaib,,Approved,,"1,764",Bj̦rn Zschaler,DE,Germany,www.youtube.com/watch?v=veAxekV5xMg,World of Tanks,1
Sohaib,,Approved,,"1,176",Bj̦rn Zschaler,,,www.youtube.com/watch?v=TLYV5BuZtgI,World of Tanks,1
Sohaib,,Approved,,"1,024",Bj̦rn Zschaler,DE,Germany,www.youtube.com/watch?v=93TIsspTFCI,World of Tanks,1
Sohaib,,Approved,,834,Bj̦rn Zschaler,,,www.youtube.com/watch?v=3VkNsQGt7qI,World of Tanks,1
Sohaib,,Approved,,664,Bj̦rn Zschaler,DE,Germany,www.youtube.com/watch?v=7mWZOEaqfb0,World of Tanks,1
Sohaib,,Approved,,569,Bj̦rn Zschaler,,,www.youtube.com/watch?v=FvoHIXP-_NE,World of Tanks,1
Sohaib,,Approved,,562,Bj̦rn Zschaler,DE,Germany,www.youtube.com/watch?v=x9cDwCMlVrQ,World of Tanks,1
Sohaib,,Approved,,539,Bj̦rn Zschaler,,,www.youtube.com/watch?v=9sWKotoQtFw,World of Tanks,1
Sohaib,,Approved,,519,Bj̦rn Zschaler,,,www.youtube.com/watch?v=EHD9wW82OO8,World of Tanks,1
Sohaib,,Approved,,397,Bj̦rn Zschaler,,,www.youtube.com/watch?v=gm4nNm_YzNM,World of Tanks,2
Sohaib,,Approved,,361,Bj̦rn Zschaler,,,www.youtube.com/watch?v=Cuf_Wq1XZOc,World of Tanks,1
Sohaib,,Approved,,296,Bj̦rn Zschaler,DE,Germany,www.youtube.com/watch?v=FiM8AGeUp3Y,World of Tanks,1
Sohaib,,Approved,,225,Bj̦rn Zschaler,DE,Germany,www.youtube.com/watch?v=izjy64KH51c,World of Tanks,1
Tyler,,Approved,,"119,756",Bohemian Eagle,UK,United Kingdom,www.youtube.com/watch?v=wNCDBnG_CGM,World of Tanks,3
Tyler,,Approved,,"99,795",Bohemian Eagle,UK,United Kingdom,www.youtube.com/watch?v=jWARL9eZ9gY,World of Tanks,3
Tyler,,Approved,,"95,481",Bohemian Eagle,UK,United Kingdom,www.youtube.com/watch?v=H5oREL_wMuw,World of Tanks,12
Tyler,,Approved,,"89,883",Bohemian Eagle,UK,United Kingdom,www.youtube.com/watch?v=dX2cSvMywW0,World of Tanks,7
Tyler,,Approved,,"34,610",Bohemian Eagle,,,www.youtube.com/watch?v=DzC_Ryr3Zvc,World of Tanks,23
Tyler,,Approved,,"33,058",Bohemian Eagle,,,www.youtube.com/watch?v=mCZtPQrKenc,World of Tanks,25
Tyler,,Approved,,"29,784",Bohemian Eagle,,,www.youtube.com/watch?v=hH6QxHhnWfQ,World of Tanks,52
Sohaib,,Approved,,35,Brandon Bartholio,HU,Hungary,www.youtube.com/watch?v=-M00ojuXDM4,Maple Story,1
Sohaib,,Approved,,33,Brandon Bartholio,HU,Hungary,www.youtube.com/watch?v=NwdLi6kRAEw,The Sims 3,2
Sohaib,,Approved,,20,Brandon Bartholio,HU,Hungary,www.youtube.com/watch?v=dP-CXJkZ8Vk,Minecraft,1
Sohaib,,Approved,,15,Brandon Bartholio,HU,Hungary,www.youtube.com/watch?v=YkRmn-f1IVU,The Sims 3,2
Sohaib,,Approved,,9,Brandon Bartholio,HU,Hungary,www.youtube.com/watch?v=3nHV7DvOY5c,Minecraft,1
Tyler,,Approved,,"313,636",Bumba13,FI,Finland,www.youtube.com/watch?v=teQmLZAsgSw,League of Legends,8
Tyler,,Approved,,"171,536",Bumba13,FI,Finland,www.youtube.com/watch?v=603xLITQmbI,League of Legends,3
Tyler,,Approved,,"118,472",Bumba13,FI,Finland,www.youtube.com/watch?v=Kuhc8RROw10,League of Legends,2
Tyler,,Approved,,"117,009",Bumba13,FI,Finland,www.youtube.com/watch?v=KQLzeGbr-s0,League of Legends,5
Tyler,,Approved,,"99,198",Bumba13,FI,Finland,www.youtube.com/watch?v=1zV7QMWtAoM,League of Legends,5
Tyler,,Approved,,"72,825",Bumba13,FI,Finland,www.youtube.com/watch?v=S2yRmVQQ17o,League of Legends,1
Tyler,,Approved,,"63,116",Bumba13,FI,Finland,www.youtube.com/watch?v=O4FDh1fWQpU,League of Legends,1
Tyler,,Approved,,"62,363",Bumba13,FI,Finland,www.youtube.com/watch?v=pW77HucMLPU,League of Legends,3
Tyler,,Approved,,"54,623",Bumba13,FI,Finland,www.youtube.com/watch?v=my8nKJWTKQY,League of Legends,2
Tyler,,Approved,,"39,165",Bumba13,FI,Finland,www.youtube.com/watch?v=D84r2Af48a8,League of Legends,4
Tyler,,Approved,,"34,782",Bumba13,FI,Finland,www.youtube.com/watch?v=rWWiDCHufR4,League of Legends,3
Tyler,,Approved,,"26,828",Bumba13,FI,Finland,www.youtube.com/watch?v=Rkx5W8-CLmU,League of Legends,1
Tyler,,Approved,,"18,170",Bumba13,FI,Finland,www.youtube.com/watch?v=Rmx6jQwfxWk,League of Legends,1
Tyler,,Approved,,"16,023",Bumba13,FI,Finland,www.youtube.com/watch?v=4ohUp2RcpiI,League of Legends,1
Tyler,,Approved,,"9,866",Bumba13,FI,Finland,www.youtube.com/watch?v=KdYvr-syvw4,League of Legends,3
Tyler,,Approved,,"8,480",Bumba13,FI,Finland,www.youtube.com/watch?v=mr-l_ifkSak,League of Legends,2
Tyler,,Approved,,"7,045",Bumba13,FI,Finland,www.youtube.com/watch?v=2MaFUL2MYec,League of Legends,1
Tyler,,Approved,,"6,346",Bumba13,FI,Finland,www.youtube.com/watch?v=qCwrNbpfDH4,League of Legends,1
Tyler,,Approved,,"6,273",Bumba13,FI,Finland,www.youtube.com/watch?v=-rn8nutGsdY,League of Legends,1
Tyler,,Approved,,"5,353",Bumba13,FI,Finland,www.youtube.com/watch?v=wmbMpfnOiiQ,League of Legends,3
Tyler,,Approved,,"4,787",Bumba13,,,www.youtube.com/watch?v=2fD18veqZQo,League of Legends,2
Tyler,,Approved,,"3,816",Bumba13,FI,Finland,www.youtube.com/watch?v=YYPlB5BoW1k,League of Legends,2
Tyler,,Approved,,"1,961",Bumba13,FI,Finland,www.youtube.com/watch?v=xzeKYy9qv8Y,League of Legends,1
Tyler,,Approved,,"1,806",Bumba13,FI,Finland,www.youtube.com/watch?v=4XbuZdP1UgY,League of Legends,1
Tyler,,Approved,,"1,215",Bumba13,FI,Finland,www.youtube.com/watch?v=R0rawdrmUg0,League of Legends,1
Tyler,,Approved,,879,Bumba13,FI,Finland,www.youtube.com/watch?v=dEffdhlpl4k,League of Legends,1
Tyler,,Approved,,844,Bumba13,FI,Finland,www.youtube.com/watch?v=MSBU_iHPO8U,Hawken,54
Tyler,,Approved,,"5,398",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=akKSrM9TLCQ,Dragon's Prophet Europe,734
Tyler,,Approved,,"4,710",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=a48IXu_svTQ,Tera,327
Tyler,,Approved,,"4,695",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=By2ZBRZcIZQ,Guild Wars 2,98
Tyler,,Approved,,"4,358",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=BvyCq8K62x8,Tera,5
Tyler,,Approved,,"4,321",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=0AfoyS_yQRM,Neverwinter,9
Tyler,,Approved,,"4,064",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=tGNzfTvwG4g,Tera,19
Tyler,,Approved,,"3,831",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=WSyPkh3eD0A,Blacklight: Retribution,3
Tyler,,Approved,,"3,594",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=SJ0NzxC6RB0,Firefall,66
Tyler,,Approved,,"3,337",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=pO-aJANmIoU,Neverwinter,280
Tyler,,Approved,,"3,194",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=IdIafyBhGjk,Tera,10
Tyler,,Approved,,"3,063",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=cmFDDZQZWgI,Tera,5
Tyler,,Approved,,"3,029",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=ZhsUYZReqx8,The Secret World,28
Tyler,,Approved,,"3,022",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=6YwsDXrfxTo,PlanetSide 2,39
Tyler,,Approved,,"2,996",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=4rDcBsJ20_I,Tera,5
Tyler,,Approved,,"2,734",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=XErMSmmRclc,Tera,6
Tyler,,Approved,,"2,541",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=P-dOLisuY7U,Tera,25
Tyler,,Approved,,"2,502",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=zbyF_8k0AsY,Tera,80
Tyler,,Approved,,"2,464",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=hrgpv6iRgEo,Firefall,2
Tyler,,Approved,,"2,376",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=DU4fOuCqULs,The Secret World,25
Tyler,,Approved,,"2,358",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=fKm4sUkSVtM,Tera,8
Tyler,,Approved,,"2,285",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=5rT4af-GUjk,Tera,13
Tyler,,Approved,,"2,267",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=34zvbQL7glw,Age of Wushu,152
Tyler,,Approved,,"2,234",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=GfnjkwU9Hmc,Tera,14
Tyler,,Approved,,"2,207",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=1upWOObR1X4,Path of Exile,9
Tyler,,Approved,,"2,091",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=6Ja3DoV1z6M,Tera,3
Tyler,,Approved,,"2,038",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=6HA1DUyct8Q,Rift,204
Tyler,,Approved,,"2,014",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=z9P4DU25KDU,DC Universe Online (DCUO),20
Tyler,,Approved,,"2,006",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=04D3pTHwFbo,Star Wars: The Old Republic (SWTOR),32
Tyler,,Approved,,"1,949",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=DKW50I1T874,Tera,6
Tyler,,Approved,,"1,909",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=O1PX1pkcgLA,Elder Scrolls Online (ESO),47
Tyler,,Approved,,"1,807",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=ZQk_Z2e9iu8,Apb: Reloaded,19
Tyler,,Approved,,"1,763",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=ZBcz_NHPIwQ,Tera,3
Tyler,,Approved,,"1,744",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=MAM-KFoczRk,Path of Exile,3
Tyler,,Approved,,"1,716",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=Srbr-8hmDKk,Age of Wushu,126
Tyler,,Approved,,"1,677",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=_1bpkz4jKyI,Divine Souls,243
Tyler,,Approved,,"1,655",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=-LFgGHBVqqg,Tera,2
Tyler,,Approved,,"1,650",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=d74oiztA840,Tera,2
Tyler,,Approved,,"1,629",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=Ngm-MjVgk8o,Defiance,45
Tyler,,Approved,,"1,587",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=McjNq2EfNAI,Tera,6
Tyler,,Approved,,"1,578",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=f2zXafROWDY,Guild Wars 2,1
Tyler,,Approved,,"1,536",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=QDi5nTeCrYY,Tera,2
Tyler,,Approved,,"1,491",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=F6r8mj-6mII,War Thunder,14
Tyler,,Approved,,"1,423",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=R7n5EjPFVVQ,Star Wars: The Old Republic (SWTOR),1
Tyler,,Approved,,"1,404",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=TvYDpUYisQQ,The Secret World,2
Tyler,,Approved,,"1,399",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=t-Zw064hRYw,The Secret World,3
Tyler,,Approved,,"1,373",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=FY-R0ahpoqo,Divine Souls,271
Tyler,,Approved,,"1,323",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=JFX5T4KaVfI,Neverwinter,34
Tyler,,Approved,,"1,318",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=ZvbDhOKz5dU,Rift,100
Tyler,,Approved,,"1,277",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=gjlYk4wIJNw,Tera,2
Tyler,,Approved,,"1,207",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=WXQd9yx-m_Y,Tera,2
Tyler,,Approved,,"1,183",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=7__-q03W4-c,Path of Exile,1
Tyler,,Approved,,"1,166",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=qR-EI1TVYXQ,Age of Wushu,2
Tyler,,Approved,,"1,148",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=uJGhi_tpMJ0,Guild Wars 2,11
Tyler,,Approved,,"1,111",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=5i55p9OhGMM,Blacklight: Retribution,1
Tyler,,Approved,,"1,078",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=5qZ7ylL7gJY,Hawken,5
Tyler,,Approved,,"1,058",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=9_oun7hnaXI,PlanetSide 2,5
Tyler,,Approved,,"1,050",Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=zxmf18ix8Vo,Tera,4
Tyler,,Approved,,991,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=GCYgH8clpAA,Guild Wars 2,2
Tyler,,Approved,,953,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=SSMKvGYuEz8,Tera,1
Tyler,,Approved,,939,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=6-Vo6NRAkWk,Rift,95
Tyler,,Approved,,911,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=MHn066J1_-Q,Neverwinter,4
Tyler,,Approved,,802,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=GGRv44KoC-Y,Firefall,1
Tyler,,Approved,,794,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=8aWA18zq4mg,Tera,2
Tyler,,Approved,,712,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=4B44QeX2ZXU,Guild Wars 2,1
Tyler,,Approved,,678,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=zARPawoTFCY,PlanetSide 2,1
Tyler,,Approved,,670,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=teOM9q2dhbQ,Guild Wars 2,2
Tyler,,Approved,,618,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=2RlPyFb3JA4,Tera,1
Tyler,,Approved,,524,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=_ipLGpO8KGA,Neverwinter,23
Tyler,,Approved,,496,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=ZSNTaAqvtRI,Tera,1
Tyler,,Approved,,399,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=qqCq8F2vd7o,Tera,2
Tyler,,Approved,,311,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=XO5OETxnBzY,Tera,1
Tyler,,Approved,,285,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=vr0A2VG5IAI,Path of Exile,2
Tyler,,Approved,,220,Canal Let&#039;s Play Videos,BR,Brazil,www.youtube.com/watch?v=5l4CLxVALmE,Ghost Recon,1
Tyler,,Approved,,"12,142",Cheam Paul,CA,Canada,www.youtube.com/watch?v=lYFk3tm9lHk,League of Legends,9
Tyler,,Approved,,"9,919",Cheam Paul,CA,Canada,www.youtube.com/watch?v=zSI6fCYQs2Q,League of Legends,1
Tyler,,Approved,,"4,911",Cheam Paul,CA,Canada,www.youtube.com/watch?v=S_hhQsOrA54,League of Legends,1
Tyler,,Approved,,"2,298",Cheam Paul,CA,Canada,www.youtube.com/watch?v=ObmjVaoz2GY,League of Legends,1
Tyler,,Approved,,"2,139",Cheam Paul,CA,Canada,www.youtube.com/watch?v=jXku0Hi-8-Q,League of Legends,1
Tyler,,Approved,,"1,836",Cheam Paul,CA,Canada,www.youtube.com/watch?v=wvCtBJ_op-Y,League of Legends,1
Tyler,,Approved,,"1,777",Cheam Paul,CA,Canada,www.youtube.com/watch?v=gB4-3MY2-Bs,League of Legends,1
Tyler,,Approved,,"1,659",Cheam Paul,CA,Canada,www.youtube.com/watch?v=nTv2Mxli0pY,League of Legends,1
Tyler,,Approved,,"1,599",Cheam Paul,CA,Canada,www.youtube.com/watch?v=dAkrdJFb_vc,League of Legends,3
Tyler,,Approved,,"1,352",Cheam Paul,CA,Canada,www.youtube.com/watch?v=HNkYPozbonU,League of Legends,2
Tyler,,Approved,,"1,108",Cheam Paul,CA,Canada,www.youtube.com/watch?v=SVcI4nTBRHw,League of Legends,1
Tyler,,Approved,,"1,087",Cheam Paul,CA,Canada,www.youtube.com/watch?v=-WZakHhuYys,League of Legends,1
Tyler,,Approved,,"1,051",Cheam Paul,CA,Canada,www.youtube.com/watch?v=O0dPlttbb88,League of Legends,2
Tyler,,Approved,,"1,038",Cheam Paul,CA,Canada,www.youtube.com/watch?v=vJAVgNG5N-U,League of Legends,1
Tyler,,Approved,,985,Cheam Paul,CA,Canada,www.youtube.com/watch?v=0dMTGS7DJYY,League of Legends,1
Tyler,,Approved,,951,Cheam Paul,CA,Canada,www.youtube.com/watch?v=Vj4JwvSKBx0,League of Legends,1
Tyler,,Approved,,920,Cheam Paul,CA,Canada,www.youtube.com/watch?v=VoeutTJKTv4,League of Legends,1
Tyler,,Approved,,813,Cheam Paul,CA,Canada,www.youtube.com/watch?v=6FT7TWPW1Jw,League of Legends,1
Tyler,,Approved,,801,Cheam Paul,CA,Canada,www.youtube.com/watch?v=SFnEzqI8-V8,League of Legends,1
Tyler,,Approved,,789,Cheam Paul,CA,Canada,www.youtube.com/watch?v=OvHj30CxdF8,League of Legends,1
Tyler,,Approved,,778,Cheam Paul,CA,Canada,www.youtube.com/watch?v=PYHpFgPiX-0,League of Legends,2
Tyler,,Approved,,765,Cheam Paul,CA,Canada,www.youtube.com/watch?v=9PMVP4W7Im4,League of Legends,1
Tyler,,Approved,,712,Cheam Paul,CA,Canada,www.youtube.com/watch?v=lj4lOdX8gpM,League of Legends,1
Tyler,,Approved,,697,Cheam Paul,CA,Canada,www.youtube.com/watch?v=MHoWHm9NMgA,League of Legends,3
Tyler,,Approved,,655,Cheam Paul,CA,Canada,www.youtube.com/watch?v=GK5nvEa9DWk,League of Legends,1
Tyler,,Approved,,647,Cheam Paul,CA,Canada,www.youtube.com/watch?v=-XH-hHgmYu0,League of Legends,2
Tyler,,Approved,,638,Cheam Paul,CA,Canada,www.youtube.com/watch?v=9Czd-iJBKIo,League of Legends,1
Tyler,,Approved,,616,Cheam Paul,CA,Canada,www.youtube.com/watch?v=l7qq-fetMpM,League of Legends,1
Tyler,,Approved,,520,Cheam Paul,CA,Canada,www.youtube.com/watch?v=C6-Mgqc5xFo,League of Legends,1
Tyler,,Approved,,506,Cheam Paul,CA,Canada,www.youtube.com/watch?v=_FNgt5Csz3Y,League of Legends,1
Tyler,,Approved,,503,Cheam Paul,CA,Canada,www.youtube.com/watch?v=d4L7Sq2kIs0,League of Legends,1
Tyler,,Approved,,478,Cheam Paul,CA,Canada,www.youtube.com/watch?v=VzfjzOsS74E,League of Legends,1
Tyler,,Approved,,472,Cheam Paul,CA,Canada,www.youtube.com/watch?v=dhNkHBIiNuY,League of Legends,2
Tyler,,Approved,,436,Cheam Paul,CA,Canada,www.youtube.com/watch?v=L-PHadq1LFQ,League of Legends,3
Tyler,,Approved,,414,Cheam Paul,CA,Canada,www.youtube.com/watch?v=YUdTfqB6VvE,League of Legends,1
Tyler,,Approved,,295,Cheam Paul,CA,Canada,www.youtube.com/watch?v=_jSB7sG55Ws,League of Legends,1
Tyler,,Approved,,285,Cheam Paul,CA,Canada,www.youtube.com/watch?v=uEzqYDKNDtI,League of Legends,1
Tyler,,Approved,,280,Cheam Paul,CA,Canada,www.youtube.com/watch?v=sdEX8uOgrrg,League of Legends,1
Tyler,,Approved,,231,Cheam Paul,CA,Canada,www.youtube.com/watch?v=EgyxnmtwisM,League of Legends,2
Tyler,,Approved,,214,Cheam Paul,CA,Canada,www.youtube.com/watch?v=Kcd_9t9n9sI,League of Legends,1
Tyler,,Approved,,99,Cheam Paul,CA,Canada,www.youtube.com/watch?v=bQZ1mnerZJM,League of Legends,1
Tyler,,Approved,,69,Cheam Paul,CA,Canada,www.youtube.com/watch?v=pPyLvDr_qfs,League of Legends,1
Tyler,,Approved,,61,Cheam Paul,CA,Canada,www.youtube.com/watch?v=SiAcoQgbQ4E,League of Legends,2
Tyler,,Approved,,49,Cheam Paul,CA,Canada,www.youtube.com/watch?v=-3Hkc5tlZaM,League of Legends,1
Tyler,,Approved,,"3,603",Christopher Lim,US,United States,www.youtube.com/watch?v=NlArdsNtvAs,Maple Story,4
Tyler,,Approved,,"3,464",Christopher Lim,US,United States,www.youtube.com/watch?v=F3tRTu1jWao,Maple Story,7
Tyler,,Approved,,"2,578",Christopher Lim,US,United States,www.youtube.com/watch?v=AThORxcUVtw,Maple Story,4
Tyler,,Approved,,"2,545",Christopher Lim,US,United States,www.youtube.com/watch?v=C6T6iXCyw80,Maple Story,4
Tyler,,Approved,,"2,282",Christopher Lim,US,United States,www.youtube.com/watch?v=vb_pcqEvujI,Maple Story,11
Tyler,,Approved,,"1,828",Christopher Lim,US,United States,www.youtube.com/watch?v=eKCgkwSAq2w,Maple Story,1
Tyler,,Approved,,"1,460",Christopher Lim,US,United States,www.youtube.com/watch?v=5SDS0uXawrI,Maple Story,8
Tyler,,Approved,,"1,174",Christopher Lim,US,United States,www.youtube.com/watch?v=WjMoQ24ukKw,Maple Story,13
Tyler,,Approved,,"1,164",Christopher Lim,US,United States,www.youtube.com/watch?v=DwOVLLF6RGI,Maple Story,14
Tyler,,Approved,,"1,126",Christopher Lim,US,United States,www.youtube.com/watch?v=WpaEpVB3gRY,Maple Story,2
Tyler,,Approved,,954,Christopher Lim,US,United States,www.youtube.com/watch?v=YrAHEvrXuAo,Maple Story,1
Tyler,,Approved,,928,Christopher Lim,US,United States,www.youtube.com/watch?v=o1qw3qbaqkA,Maple Story,2
Tyler,,Approved,,916,Christopher Lim,US,United States,www.youtube.com/watch?v=fHrXPgxifFE,Maple Story,5
Tyler,,Approved,,893,Christopher Lim,US,United States,www.youtube.com/watch?v=VWCL2YmZL8E,Maple Story,3
Tyler,,Approved,,792,Christopher Lim,US,United States,www.youtube.com/watch?v=CJHViXvqcOo,Maple Story,2
Tyler,,Approved,,655,Christopher Lim,US,United States,www.youtube.com/watch?v=8qq4J-K4XP8,Maple Story,5
Tyler,,Approved,,594,Christopher Lim,US,United States,www.youtube.com/watch?v=KYUvo9kq4_8,Maple Story,3
Tyler,,Approved,,575,Christopher Lim,US,United States,www.youtube.com/watch?v=2QeaN_QW5V8,The Hobbit,6
Tyler,,Approved,,503,Christopher Lim,US,United States,www.youtube.com/watch?v=IM32460N5HE,Maple Story,4
Tyler,,Approved,,435,Christopher Lim,US,United States,www.youtube.com/watch?v=InaoP151kCc,Maple Story,4
